milage,accident,price,engine_hp,brand_id,model_id,fuel_type_id,transmission_norm,age
2,0,39000,280.0,1,1368,3,0,4
43,1,22999,208.0,36,350,3,2,9
19,0,31698,232.0,4,46,3,0,6
35,0,23000,174.0,54,299,3,0,6
93,1,12000,268.0,36,353,3,0,17
66,1,47995,560.0,3,1311,3,0,11
19,0,54599,455.0,55,1819,5,0,3
81,0,64800,518.0,26,1437,3,0,5
183,0,16000,381.0,53,1527,3,0,14
44,1,24999,190.0,22,1781,3,1,21
18,0,51800,349.0,3,1469,3,0,4
40,1,20000,510.0,26,1433,3,2,14
120,0,31999,188.0,36,1610,0,0,14
325,0,84997,437.0,53,1528,4,0,2
55,0,39100,405.0,32,1272,3,0,8
48,1,44999,480.0,14,1118,3,1,6
52,0,50000,350.0,44,30,0,0,7
179,1,17900,239.0,53,705,3,0,18
43,0,42000,485.0,11,459,3,0,6
66,1,34700,301.0,27,792,3,2,7
8,0,54543,213.0,16,791,3,0,3
34,0,59598,232.0,21,693,3,0,6
17,0,24995,190.0,24,1607,3,0,4
8,0,104999,496.0,36,1454,4,0,3
61,0,57500,330.0,43,1188,3,2,7
101,0,23105,384.0,20,1266,3,0,7
14,0,39500,191.0,14,1049,4,0,3
39,0,42242,352.0,24,1685,3,0,4
155,1,7995,220.0,9,473,3,0,20
56,0,35750,402.0,36,554,3,2,8
15,0,114900,447.0,26,1431,3,0,3
44,0,22945,121.0,53,498,4,0,3
31,1,38000,241.0,36,548,3,0,8
44,1,22222,302.0,36,1500,3,2,13
23,0,47645,341.0,36,552,3,0,7
116,0,14250,210.0,22,1781,3,0,22
24,1,50000,450.0,28,1147,3,0,7
28,0,31000,430.0,9,505,3,2,17
138,1,29500,420.0,15,1872,3,0,9
2,0,157500,232.0,36,1077,3,0,4
350,0,195000,523.0,26,1418,3,2,2
169,0,13000,290.0,14,650,1,0,8
18,0,243900,394.0,13,78,3,0,7
9,0,30000,426.0,9,401,3,1,15
25,0,66000,523.0,4,133,3,0,5
103,0,33999,380.0,26,1397,3,2,9
88,1,32000,315.0,43,145,3,2,22
1,0,279000,341.0,32,994,3,0,3
77,1,15999,208.0,36,350,3,0,10
10,0,79500,208.0,36,1077,3,0,6
199,0,9250,268.0,36,550,3,0,14
128,0,9999,380.0,27,927,3,0,18
16,0,71400,335.0,4,1811,4,0,2
14,0,57900,341.0,3,1471,3,0,4
23,0,52598,341.0,3,1251,4,0,3
41,1,22500,247.0,21,1832,3,2,6
58,0,32990,365.0,16,755,3,0,6
500,0,70000,405.0,4,966,3,0,5
55,0,30000,265.0,50,899,3,1,11
8,0,55000,401.0,15,1547,3,0,4
18,0,46850,273.0,28,1142,3,0,4
4,0,70000,550.0,21,1842,3,0,12
40,1,54995,188.0,36,1617,0,0,12
160,1,12490,230.0,53,948,3,0,27
65,0,20500,159.0,53,1663,3,0,12
59,0,25000,240.0,4,1880,3,0,9
23,0,47000,288.0,4,101,5,0,3
57,0,20900,208.0,36,763,1,0,7
153,1,10000,378.0,19,802,3,2,15
90,0,17999,321.0,8,242,3,0,12
119,1,5230,220.0,28,1707,3,0,23
23,0,52000,420.0,15,1545,3,0,4
110,0,29000,188.0,36,1616,0,0,10
88,0,11990,300.0,21,1844,3,0,17
74,0,26999,309.0,27,1292,3,0,10
78,0,21500,292.0,3,1460,3,0,10
91,1,19000,268.0,50,1758,3,1,10
114,1,10700,345.0,11,1345,3,0,22
76,0,21000,268.0,50,1758,3,1,10
146,1,30000,420.0,3,1305,3,1,17
26,0,53999,325.0,43,143,3,1,18
73,1,17200,220.0,3,170,1,0,10
153,0,8700,265.0,3,175,3,0,16
68,0,30000,325.0,14,627,0,0,22
170,0,8500,310.0,14,627,3,0,21
53,0,47500,510.0,26,1424,3,2,8
55,1,48500,335.0,3,1256,4,0,6
89,0,24000,300.0,4,1803,3,0,9
6,0,49000,275.0,14,319,3,1,3
52,0,42388,447.0,14,670,3,0,4
89,1,12500,344.0,19,809,3,1,12
86,1,3500,133.0,53,409,3,0,26
45,0,39853,341.0,36,552,3,0,7
15,0,61900,341.0,3,1471,3,0,3
139,1,17550,304.0,7,591,3,0,8
45,0,109499,560.0,25,798,3,0,15
101,0,18500,412.0,14,1122,3,1,14
93,1,30000,355.0,15,1873,3,0,9
62,0,16000,305.0,14,1131,3,1,12
75,1,29000,416.0,27,888,3,0,17
34,0,28000,300.0,4,73,3,0,10
130,0,15500,510.0,26,1436,3,0,15
76,1,16500,208.0,36,350,3,2,11
194,1,9500,320.0,15,1869,1,0,15
135,0,5699,300.0,4,102,3,0,17
33,1,26999,300.0,11,451,3,2,4
99,0,10340,290.0,19,801,3,2,15
73,1,35500,306.0,17,467,3,1,7
135,0,20000,360.0,11,540,3,0,9
3,0,60000,355.0,9,1567,3,0,3
35,0,35470,304.0,22,840,3,0,5
15,0,46599,369.0,44,10,3,0,3
25,0,13046,271.0,10,519,3,0,20
30,0,25884,213.0,39,1362,3,0,6
22,0,83999,429.0,36,230,4,0,5
68,1,15750,201.0,0,880,3,2,8
3,0,175000,523.0,26,1419,3,0,2
51,0,48295,309.0,14,640,3,0,6
134,0,18500,414.0,4,970,3,1,17
49,0,19900,330.0,20,975,3,0,13
125,0,8000,360.0,4,115,3,0,17
81,0,8500,232.0,34,1331,3,1,17
72,0,12250,201.0,43,311,3,1,26
20,0,25000,201.0,0,878,3,0,6
21,0,105000,420.0,43,153,3,1,8
34,0,62900,383.0,27,932,3,0,9
135,0,23500,270.0,53,865,3,0,10
73,0,17999,345.0,32,810,3,0,10
55,1,58000,380.0,26,1397,3,0,8
87,1,10000,138.0,9,527,3,0,12
138,0,4000,215.0,4,42,3,0,19
184,0,5000,300.0,0,1002,3,0,17
95,1,14900,240.0,28,1006,3,0,10
26,1,27875,190.0,24,1605,3,0,3
55,0,34995,400.0,5,267,3,0,22
54,0,23800,191.0,24,1596,3,0,4
110,0,15000,300.0,27,1490,3,0,23
92,0,14500,240.0,26,1404,3,0,13
2,0,53000,355.0,0,1645,3,0,2
168,0,14500,295.0,15,1543,3,0,19
2,0,84000,420.0,15,1539,3,0,2
77,1,24000,329.0,36,551,3,0,9
20,0,24000,134.0,31,857,3,0,6
3,0,57000,275.0,14,324,3,0,2
4,0,56900,273.0,14,316,3,0,4
130,0,28900,350.0,14,688,0,0,16
48,0,24998,240.0,26,1388,3,0,8
184,1,22000,355.0,15,1873,3,0,9
15,0,39000,350.0,14,716,3,1,9
4,0,65994,315.0,14,318,3,0,3
16,0,19000,429.0,19,803,3,2,13
2,0,65500,285.0,22,1775,3,0,3
35,0,46000,248.0,4,1794,3,0,3
36,0,46998,341.0,21,695,3,0,5
71,0,14990,201.0,0,1316,3,1,19
9,0,22000,142.0,34,1020,3,1,22
28,0,67800,355.0,15,1873,3,0,2
92,0,8900,268.0,36,550,3,0,17
130,0,7500,260.0,20,743,3,0,21
57,1,21995,304.0,8,1861,3,0,12
44,0,20784,189.0,31,858,3,1,8
120,0,20000,300.0,4,1803,3,2,11
72,0,31450,429.0,36,1491,3,0,12
72,1,24200,395.0,44,17,3,0,8
132,0,11000,300.0,4,2,3,0,14
18,0,42000,320.0,19,881,2,0,3
42,1,15999,290.0,27,924,3,0,23
5,0,56998,232.0,21,695,3,0,2
106,0,19500,500.0,4,982,3,2,19
14,0,27450,213.0,19,1518,3,0,3
17,0,209900,387.0,25,1741,3,0,6
9,1,77430,309.0,14,641,3,0,2
49,0,43666,339.0,9,1564,3,0,4
11,0,70250,420.0,15,1545,3,0,4
126,0,9000,210.0,14,1127,3,0,18
78,0,21000,500.0,4,982,3,0,17
27,0,35000,278.0,53,1664,3,0,5
31,0,80140,341.0,43,423,3,0,6
208,0,89000,563.0,14,663,2,0,2
20,0,32999,304.0,11,539,3,0,4
45,0,24995,247.0,4,49,5,2,7
144,0,18400,301.0,15,1686,3,0,9
76,0,20500,325.0,14,627,0,0,21
61,0,20150,311.0,19,801,3,0,10
36,0,8750,78.0,38,1078,3,0,8
27,0,22500,268.0,36,550,3,0,15
162,0,11500,155.0,34,1063,3,2,10
78,0,28500,414.0,4,970,3,1,17
55,0,19250,302.0,36,549,3,0,11
12,1,65999,315.0,14,324,3,0,3
71,0,42250,518.0,52,1100,2,0,8
107,1,17500,205.0,22,1778,3,0,15
43,0,38998,309.0,17,1211,3,0,4
194,1,10000,258.0,0,1635,3,0,17
123,1,18000,306.0,27,886,3,0,11
130,1,7000,264.0,9,598,3,0,14
143,1,3000,152.0,38,940,3,1,16
112,0,11995,240.0,26,1390,3,0,10
137,0,11000,211.0,3,176,3,0,13
299,0,92500,835.0,45,1278,2,0,2
71,0,35700,308.0,27,1327,4,0,7
55,0,37900,355.0,9,1671,3,0,7
23,0,84500,416.0,36,741,3,0,8
152,1,8500,304.0,8,1860,3,0,12
23,0,36999,341.0,20,1239,3,0,5
87,1,19500,256.0,50,1169,3,0,9
91,0,5500,210.0,53,286,3,0,21
44,0,36000,310.0,9,1722,3,0,4
26,0,37000,255.0,4,47,3,2,4
21,0,55500,403.0,23,1356,2,0,7
39,0,51798,318.0,27,792,3,0,4
58,0,36500,360.0,15,1547,1,0,6
148,1,10000,204.0,27,883,3,0,12
104,0,20900,300.0,43,1183,3,0,14
46,1,17000,306.0,4,103,3,2,12
19,0,74500,445.0,9,1574,0,0,3
28,0,55600,469.0,36,209,3,0,8
136,0,6999,181.0,22,1769,3,1,27
95,0,24900,280.0,43,315,3,1,20
95,1,42000,333.0,4,970,3,1,19
8,0,39998,464.0,9,403,3,0,3
169,1,10999,300.0,4,103,3,2,14
17,0,46999,369.0,44,10,3,0,3
1,0,299000,232.0,36,1077,3,0,5
152,1,7999,195.0,9,653,3,0,21
46,0,54999,335.0,4,1815,3,2,5
8,0,85000,335.0,4,1815,4,0,3
15,0,254900,531.0,13,702,3,0,9
84,0,36800,360.0,9,1575,1,0,9
5,0,229000,387.0,36,1056,3,0,3
45,1,56900,464.0,15,1538,3,0,4
12,0,33000,181.0,38,1174,3,0,3
3,0,91000,526.0,14,1531,3,1,6
58,0,8000,118.0,31,494,3,0,15
142,0,6999,76.0,53,1214,4,0,16
192,1,9750,403.0,8,602,3,0,18
63,1,19500,252.0,3,181,3,0,9
163,1,7200,320.0,9,1622,3,2,17
38,0,36949,510.0,21,1849,3,0,13
2,0,179900,341.0,43,152,3,0,3
36,0,77535,422.0,14,681,0,0,3
91,1,8300,211.0,3,169,3,0,14
32,0,22999,272.0,8,238,3,0,7
95,0,37000,275.0,14,1716,3,0,6
50,0,72999,536.0,36,742,3,0,11
55,1,35000,202.0,22,1769,3,0,14
24,0,42800,425.0,4,976,3,2,10
46,0,59500,518.0,52,1096,2,0,7
12,0,52900,424.0,32,811,3,0,5
64,0,21000,310.0,42,711,3,1,24
22,0,57352,309.0,14,642,3,0,3
2,0,469900,788.0,13,135,3,2,5
47,0,69000,557.0,52,1103,2,0,4
3,0,139500,395.0,26,1414,4,0,3
135,0,9999,300.0,4,103,3,0,14
125,0,15000,240.0,4,66,3,0,10
134,0,32999,420.0,8,604,3,0,8
143,0,12999,300.0,4,1803,3,0,11
83,0,31000,301.0,27,794,3,0,8
92,0,13999,181.0,31,517,3,1,9
72,0,35000,325.0,14,670,3,0,7
71,0,21500,265.0,20,1262,3,0,9
161,0,15000,270.0,27,1320,3,0,13
40,1,38000,485.0,11,459,3,0,5
77,0,30000,306.0,27,886,3,0,8
17,0,26500,131.0,39,1136,3,0,8
112,0,9999,148.0,50,893,3,0,12
55,0,49999,425.0,4,970,3,1,9
69,0,31450,400.0,20,1267,3,0,5
41,1,30490,435.0,14,1122,3,1,9
46,0,35200,203.0,53,1291,3,0,5
27,0,35000,240.0,17,1458,3,1,25
6,0,41329,304.0,22,819,3,0,4
12,0,54000,275.0,14,321,3,0,2
30,0,68420,309.0,14,641,3,0,3
600,0,91995,437.0,53,1530,4,0,2
22,0,28500,253.0,40,1222,3,0,24
9,0,43900,232.0,1,1368,3,0,2
172,1,12998,295.0,9,1621,1,0,21
76,0,28000,291.0,38,942,3,1,12
49,1,42995,385.0,36,225,3,0,7
75,1,74000,525.0,3,1285,3,2,14
133,0,3000,153.0,14,622,3,0,18
100,0,8500,260.0,4,1796,3,0,18
127,1,14000,312.0,9,400,3,2,14
28,0,36995,320.0,4,53,3,1,9
21,1,38500,382.0,36,1491,3,0,13
92,0,51900,420.0,8,611,3,0,6
92,0,52889,442.0,9,1581,0,0,7
26,0,49995,467.0,27,1294,3,0,10
25,0,21900,147.0,24,726,3,0,4
58,0,53499,518.0,26,1434,3,0,7
20,0,32324,390.0,39,1694,3,0,8
40,1,27500,252.0,17,254,3,0,6
61,0,23750,268.0,50,1757,3,1,8
7,0,27900,188.0,3,174,3,0,6
56,1,18000,320.0,9,278,1,0,13
136,1,12000,208.0,36,350,3,2,11
31,0,26999,228.0,4,21,3,0,5
12,0,37900,440.0,32,835,3,2,13
52,0,57480,309.0,14,640,3,0,4
93,1,10995,340.0,3,1466,3,1,18
100,1,26500,340.0,26,1435,3,0,9
177,1,10750,320.0,9,1672,1,0,18
101,0,6999,261.0,39,1863,3,0,17
107,1,17500,300.0,20,1244,3,0,8
33,0,77900,309.0,14,666,3,0,4
45,0,16500,206.0,0,1641,3,0,9
67,0,15500,261.0,39,732,3,0,12
13,0,47000,455.0,9,399,3,1,4
25,0,59800,330.0,43,1184,3,2,7
7,0,43500,290.0,0,1642,3,0,5
66,0,23754,281.0,24,1594,3,0,6
68,0,29600,291.0,19,1182,3,0,4
128,0,50000,440.0,14,675,0,0,8
9,0,51000,255.0,4,70,3,0,4
186,1,5100,168.0,38,945,3,0,16
52,1,19500,131.0,39,1135,3,0,6
69,1,18950,288.0,7,590,3,0,10
152,0,7900,230.0,27,1319,3,0,21
44,0,44950,309.0,27,1329,4,0,6
72,0,45985,464.0,14,675,1,0,8
134,1,5500,156.0,24,727,3,0,12
26,0,29900,201.0,15,1687,3,0,5
82,0,35000,252.0,43,1028,3,0,7
124,0,24000,306.0,27,1292,3,2,10
24,0,49995,341.0,3,1464,3,0,5
223,0,4999,275.0,15,1869,3,0,23
10,0,279900,641.0,25,1741,3,0,4
154,1,12500,265.0,20,1262,3,0,11
128,0,23500,353.0,9,1578,3,0,17
70,1,13000,405.0,32,835,3,0,17
52,1,48600,567.0,4,1807,3,0,9
101,1,17500,300.0,10,32,3,0,9
85,1,11250,292.0,10,31,3,0,11
4,0,48998,232.0,0,1300,3,0,2
10,0,72900,490.0,9,509,3,0,4
19,0,41500,455.0,9,399,3,1,6
81,1,13000,302.0,36,550,3,0,12
17,0,77900,309.0,14,666,3,0,3
165,0,4000,122.0,39,1752,3,0,14
124,0,145000,543.0,4,971,3,2,1
118,1,6500,138.0,19,250,3,0,12
72,0,60000,362.0,36,1449,3,0,7
265,0,279950,387.0,43,157,3,1,2
21,0,117900,387.0,36,231,3,0,5
56,1,22500,240.0,3,1232,0,0,11
1,0,68750,500.0,8,936,2,0,2
44,0,30000,250.0,55,1820,3,2,6
35,0,83000,429.0,36,230,4,2,6
92,1,30000,355.0,15,1869,3,0,8
128,0,18000,311.0,27,781,3,2,9
19,0,26000,247.0,21,1834,3,0,7
3,0,117500,617.0,4,992,3,0,2
92,0,26000,280.0,17,1357,3,0,8
92,1,30500,270.0,53,83,3,0,6
28,0,32455,201.0,14,328,3,0,4
73,0,37000,485.0,11,453,3,0,8
12,0,41598,232.0,36,769,3,0,3
47,0,49900,518.0,52,1096,2,0,7
67,0,23000,300.0,20,1240,3,2,8
118,1,19500,320.0,4,53,3,0,9
71,0,10500,200.0,42,711,3,0,24
86,0,29500,317.0,39,1134,3,0,10
15,1,33364,309.0,27,569,3,0,5
29,0,29000,320.0,4,3,3,1,12
69,0,28450,255.0,27,885,3,0,8
126,0,17999,400.0,43,430,3,2,13
26,0,17900,260.0,42,1585,3,1,18
67,1,51950,520.0,43,1193,3,2,10
27,1,40950,300.0,4,1810,3,2,7
43,0,45950,450.0,14,664,3,2,6
97,0,6699,172.0,31,495,3,1,15
92,0,12000,155.0,34,1062,3,0,10
94,0,27000,291.0,38,944,3,2,14
196,0,10995,320.0,9,1672,1,0,11
54,0,19425,304.0,8,372,3,0,10
36,0,39798,232.0,0,1301,3,0,4
175,0,19500,340.0,26,1435,3,0,10
159,1,26900,355.0,9,1623,3,0,10
74,0,32000,455.0,9,401,3,0,9
83,0,20995,332.0,9,1559,4,0,14
54,0,27998,304.0,8,1856,3,0,6
60,0,29000,390.0,39,265,3,0,6
10,0,39998,232.0,3,1236,4,0,3
25,1,65000,567.0,4,1807,3,2,8
126,1,12700,326.0,4,126,3,0,13
37,0,61599,381.0,53,1530,3,0,5
99,1,15000,210.0,54,910,3,2,11
91,0,12980,192.0,17,520,3,0,13
125,1,22500,510.0,26,1433,1,0,11
72,0,20000,240.0,19,1522,3,0,7
45,0,32368,304.0,8,1856,3,0,6
16,0,74900,550.0,21,698,3,0,7
86,0,41500,260.0,53,705,3,0,11
56,0,42000,381.0,53,1736,3,0,6
42,1,42500,395.0,44,15,3,0,8
60,0,9499,160.0,14,717,1,0,11
48,0,49995,255.0,36,771,3,0,5
122,0,11500,286.0,0,1638,3,2,17
103,0,16000,385.0,26,1411,3,0,13
16,0,28000,134.0,31,492,3,0,3
70,0,27500,227.0,34,392,3,0,6
2,0,41998,232.0,0,1643,3,0,2
28,0,72950,450.0,14,666,3,0,4
6,0,27500,205.0,17,465,3,1,5
33,1,15900,147.0,19,584,3,0,7
239,0,8000,310.0,14,627,3,0,24
34,0,45999,380.0,21,700,3,0,8
10,0,38999,309.0,17,1358,3,0,3
101,0,5995,201.0,42,749,3,0,19
11,0,38998,232.0,36,341,3,0,4
162,0,23977,239.0,53,705,3,0,18
88,1,31650,304.0,7,591,3,0,5
102,0,25000,355.0,9,1672,3,0,10
19,0,77999,500.0,5,490,3,2,12
16,1,30500,302.0,36,1500,3,0,10
19,0,86999,420.0,8,614,3,0,3
65,0,24995,300.0,4,103,3,2,10
110,0,6250,172.0,31,495,3,1,18
79,0,46999,567.0,5,482,1,0,13
3,0,64900,301.0,27,794,3,0,2
96,1,15495,280.0,3,1247,3,0,11
22,1,45480,304.0,8,369,3,0,5
137,0,20000,295.0,15,1541,3,0,16
61,1,71999,480.0,39,785,3,0,16
36,0,16000,210.0,11,1341,3,0,18
20,0,54999,315.0,14,323,3,0,4
17,0,95000,545.0,39,784,3,2,10
4,0,105000,420.0,8,608,3,0,4
194,1,4900,138.0,9,525,3,0,13
48,1,47449,318.0,27,792,3,0,5
82,0,41250,445.0,4,132,3,0,7
77,0,39995,309.0,14,670,3,0,4
59,1,20950,300.0,4,103,3,0,10
145,0,8950,215.0,38,1112,3,0,21
15,0,59000,416.0,27,929,3,0,7
68,0,28000,422.0,52,1092,2,0,10
915,0,159000,471.0,27,923,3,0,4
47,0,11500,142.0,34,1025,3,1,22
53,0,81500,420.0,8,606,3,0,4
36,1,51900,301.0,27,794,3,0,3
113,1,13000,260.0,39,1199,3,0,11
113,1,24440,339.0,15,1868,3,0,10
127,0,15000,333.0,4,970,3,1,22
190,1,3995,204.0,27,883,3,0,18
76,1,22500,315.0,4,112,3,0,13
136,1,6750,260.0,38,575,3,0,18
80,0,13500,280.0,14,1690,3,0,21
170,1,4000,288.0,7,587,3,0,14
68,0,30000,375.0,14,670,3,0,7
120,0,19000,268.0,27,569,3,0,9
116,0,15999,286.0,0,1638,3,1,17
170,0,9985,232.0,14,1714,3,0,15
37,0,50000,382.0,4,1787,3,2,4
8,1,47000,285.0,22,821,3,0,3
150,1,12500,316.0,18,852,3,0,22
84,0,41500,451.0,36,339,3,0,11
3,0,399900,614.0,25,288,3,0,9
96,0,65000,416.0,36,741,3,0,9
88,1,57000,480.0,39,785,3,2,16
35,0,94900,371.0,3,1280,3,1,14
32,0,32000,206.0,0,1640,3,0,5
71,0,22000,333.0,3,184,3,0,9
37,0,27500,300.0,43,1183,3,0,14
94,0,14500,260.0,48,1583,3,0,17
54,0,17000,390.0,32,518,3,2,19
8,0,66000,455.0,55,1828,5,0,3
86,0,22000,285.0,22,1771,3,0,9
75,0,27899,445.0,4,1806,3,2,9
25,0,50000,445.0,4,132,3,0,8
103,0,20000,256.0,54,830,3,1,12
50,0,27500,280.0,1,1369,3,0,7
73,0,27499,300.0,4,1803,3,0,8
54,1,49000,567.0,4,1807,3,0,7
16,1,30500,260.0,27,885,3,0,7
20,0,129000,493.0,25,800,3,0,19
71,1,16700,240.0,4,65,3,2,11
60,0,36500,335.0,4,1805,3,0,6
76,0,11995,201.0,43,311,3,1,27
36,0,21000,280.0,1,1366,3,0,8
76,0,28998,232.0,36,334,3,0,6
43,1,31950,350.0,39,62,3,0,9
211,0,99000,835.0,45,1277,2,0,2
99,1,29000,419.0,9,1627,3,0,8
65,1,19395,188.0,14,735,4,0,6
76,0,12975,300.0,4,1791,3,0,14
32,0,27000,197.0,7,595,3,0,6
48,0,24991,213.0,7,594,3,0,6
98,1,34900,420.0,43,427,3,2,12
10,0,78500,444.0,3,1307,3,0,3
15,0,16370,290.0,21,1850,3,0,26
6,0,172900,577.0,3,1282,3,0,4
23,0,44998,309.0,17,1208,3,0,3
110,0,28000,270.0,27,1321,3,2,10
105,0,200000,161.0,36,1613,0,0,3
186,0,13000,245.0,53,81,3,0,21
104,0,12500,190.0,22,1771,3,1,23
8,0,76700,371.0,8,370,3,0,6
43,0,50900,414.0,4,970,3,1,14
71,1,23000,445.0,4,132,3,0,10
42,0,28495,208.0,9,1710,3,0,3
205,1,9950,310.0,14,631,3,0,25
22,0,38999,349.0,3,1506,3,0,6
104,1,19995,365.0,14,633,3,0,8
14,0,29182,201.0,14,326,3,0,3
16,0,84995,503.0,4,979,3,0,3
12,0,104900,447.0,26,1374,3,0,3
10,0,60998,341.0,36,222,3,0,4
31,0,113000,565.0,39,785,3,2,8
44,1,12700,295.0,10,19,1,0,10
109,0,17500,316.0,18,852,3,0,22
31,0,62450,425.0,4,976,3,2,5
30,0,62000,335.0,3,1258,4,0,4
66,0,19950,385.0,26,1411,3,0,13
97,1,17000,261.0,39,732,3,0,13
198,0,14000,270.0,53,863,3,0,10
92,1,24000,333.0,3,1464,3,0,12
46,0,45023,375.0,14,638,3,0,7
54,1,19996,240.0,4,22,3,1,10
52,0,55000,395.0,26,1428,4,0,5
23,0,72598,341.0,36,545,4,0,5
132,0,35000,325.0,43,143,3,1,17
256,0,4000,350.0,11,535,3,0,19
31,0,65700,518.0,36,1497,3,2,16
67,0,4900,173.0,10,1524,3,0,17
12,1,99900,490.0,9,511,3,0,4
16,0,54000,275.0,14,323,3,0,2
29,0,42900,309.0,53,1666,3,1,7
88,1,39900,280.0,44,1217,3,0,6
19,1,60867,526.0,14,1531,3,1,7
93,0,30499,271.0,52,1085,2,0,7
2,0,172000,523.0,26,1418,3,0,2
59,1,29000,330.0,55,1821,3,0,6
74,0,33900,386.0,27,926,3,2,10
34,0,51900,518.0,52,1088,2,0,7
222,0,69000,310.0,8,1858,3,0,2
75,0,16499,310.0,9,280,1,0,18
16,0,45000,430.0,9,506,3,2,12
34,0,52500,335.0,3,1257,4,0,5
82,0,32471,280.0,17,1157,3,0,6
3,0,38598,232.0,0,1639,3,0,2
10,0,145000,453.0,43,428,3,0,2
96,1,4999,260.0,8,1514,3,0,20
8,0,41950,370.0,11,452,3,0,4
66,1,59200,605.0,3,1310,3,0,8
109,1,14945,134.0,27,364,4,0,13
60,0,17000,348.0,19,806,3,2,10
15,0,63000,778.0,52,1097,2,0,5
9,0,56999,255.0,36,550,3,0,3
13,0,33499,228.0,53,779,3,0,3
29,0,55998,341.0,43,1030,3,0,5
78,1,44700,475.0,11,542,3,2,7
134,1,29995,383.0,27,932,3,0,12
105,0,9000,199.0,24,1160,4,0,12
32,0,103900,521.0,5,487,3,0,9
30,0,28900,280.0,1,1366,3,0,5
490,0,124999,409.0,27,934,3,0,2
18,0,105000,616.0,43,1680,2,0,5
67,0,37999,381.0,53,1527,1,0,8
8,0,29000,180.0,24,917,3,0,4
35,0,40999,369.0,44,4,3,0,4
80,0,31000,430.0,9,505,3,0,17
6,0,99999,490.0,9,509,3,2,3
75,1,32450,495.0,21,699,3,0,11
87,0,20999,310.0,3,193,3,0,12
38,0,49936,341.0,3,1256,3,0,6
38,0,41999,291.0,24,1685,3,0,5
70,1,23995,208.0,53,408,4,0,7
1,0,47999,228.0,53,780,3,0,3
60,0,25000,333.0,4,970,3,1,24
99,0,21000,285.0,22,1765,3,1,11
200,0,82500,437.0,53,1730,4,0,2
68,1,32950,310.0,43,1185,3,2,9
212,1,9450,303.0,27,781,3,0,15
73,1,58500,445.0,15,1551,0,0,6
9,0,31500,180.0,24,1154,5,0,2
118,1,16975,300.0,43,423,3,0,11
95,0,55000,621.0,36,1456,3,0,10
116,0,31950,301.0,27,794,3,0,8
57,0,41899,321.0,0,1001,4,0,6
6,0,48698,232.0,3,1237,4,0,2
37,0,31000,248.0,4,99,3,0,8
104,0,8500,173.0,24,727,3,0,10
86,0,22500,282.0,53,1527,3,0,20
126,0,21000,375.0,26,1393,3,0,12
6,0,48000,400.0,39,1697,3,0,2
85,1,52500,450.0,14,675,0,0,6
19,0,75000,456.0,36,232,3,2,8
49,0,54000,420.0,8,611,3,0,7
44,0,55000,425.0,4,970,3,0,8
148,0,5500,138.0,9,525,3,0,13
70,0,22000,425.0,11,447,3,1,15
143,0,33490,161.0,36,1610,0,0,9
69,0,73500,450.0,14,689,0,2,6
124,0,25650,355.0,9,1672,3,0,10
71,0,30950,333.0,3,1248,3,0,7
109,1,7599,158.0,22,1204,3,0,10
71,0,18995,325.0,20,1265,3,0,11
76,0,12000,300.0,4,1803,3,0,12
4,0,155000,395.0,26,1413,4,0,2
80,1,15000,202.0,8,240,3,0,11
124,1,9900,179.0,53,1287,3,0,15
188,0,5500,201.0,0,1651,3,0,14
45,0,133000,416.0,36,741,3,0,5
25,0,24500,158.0,17,466,3,0,3
130,0,29999,414.0,4,970,3,1,14
41,0,38490,414.0,4,970,3,2,17
72,0,6750,122.0,39,528,3,1,15
143,0,13000,280.0,44,1220,3,0,11
68,1,23500,279.0,0,1297,3,0,7
95,0,33000,270.0,53,81,3,0,7
29,1,49500,395.0,44,11,3,0,6
145,0,22000,350.0,9,505,3,0,22
30,0,68000,395.0,26,1375,4,0,5
99,0,14995,360.0,22,845,3,0,14
98,0,10500,281.0,55,1487,3,0,16
36,0,37000,400.0,43,430,3,0,11
62,0,22389,213.0,34,384,3,0,4
75,0,8500,283.0,10,1704,1,0,13
52,0,23900,325.0,20,707,3,0,12
194,0,14950,239.0,53,705,3,0,18
53,0,36950,355.0,9,1561,3,0,6
103,1,40000,451.0,36,339,3,0,13
59,1,20999,240.0,4,64,3,2,9
82,0,32900,301.0,27,794,3,0,8
60,0,45000,310.0,43,1189,3,0,9
94,0,47000,420.0,8,604,3,0,8
63,0,27500,306.0,27,886,3,2,10
84,0,19000,302.0,36,550,3,0,11
18,0,40798,232.0,3,1236,4,0,3
76,0,17999,302.0,36,550,3,0,11
74,0,19800,275.0,9,398,3,0,8
16,0,45999,369.0,44,10,3,0,3
111,1,26000,355.0,9,1554,1,0,11
37,1,14995,210.0,53,412,3,0,18
26,0,38500,380.0,21,699,3,0,10
16,0,40459,304.0,22,819,3,0,4
50,0,42816,369.0,44,4,3,0,4
97,0,29995,240.0,43,424,0,0,10
89,0,10400,200.0,9,402,3,0,23
52,1,37500,420.0,43,430,3,0,10
76,0,35998,432.0,11,442,3,0,6
114,1,11000,272.0,27,569,3,0,15
155,1,13500,200.0,3,1223,3,0,10
50,1,33995,402.0,36,554,3,0,9
76,0,32000,445.0,4,116,3,2,10
10,0,50999,275.0,43,434,3,0,9
190,1,12500,390.0,20,708,3,0,16
92,0,29999,375.0,14,670,3,0,5
